cust_id,총구매액,최대구매액,환불금액,주구매상품,주구매지점,내점일수,내점당구매건수,주말방문비율,구매주기,성별
3538,0.0024965402198466255,0.004578106602662802,0.0,0.0,0.0,4,2.75,0.0909090909090909,74,0
3539,0.00031784087627972007,0.0010449687528303595,0.0,40.0,11.0,1,1.0,0.0,0,0
3540,0.1795959828374019,0.22076097047368895,0.0,5.0,8.0,28,4.0,0.2053571428571428,11,0
3541,0.14505534445150534,0.023173568970201973,0.034549605395246916,9.0,22.0,78,5.307692307692308,0.8840579710144928,4,0
3542,0.011305131644684876,0.02182037406032062,0.0,11.0,8.0,2,4.0,1.0,31,1
3543,0.0730402982501013,0.23598830495426137,0.0,14.0,19.0,4,1.0,0.25,80,0
3544,0.00785011867400936,0.0053660787066388905,0.001572652619383992,17.0,8.0,6,3.0,0.0,41,1
3545,0.041254630887546495,0.019706378498324427,0.0,5.0,19.0,22,3.0454545454545454,0.6417910447761194,13,0
3546,0.05348890903861154,0.022494282673670863,0.008230215374776225,36.0,8.0,27,2.6666666666666665,0.1111111111111111,12,0
3547,0.09577997925055212,0.14646403179059866,0.36484177804105145,0.0,0.0,72,4.375,0.3015873015873015,4,0
3548,0.001115284006555735,0.0036667308214835613,0.0,39.0,2.0,1,1.0,1.0,0,0
3549,0.018072507983653594,0.012588024182592155,0.0,9.0,11.0,57,3.8596491228070176,0.3727272727272727,6,0
3550,0.0028428507542481505,0.0025784575672493436,0.0,33.0,8.0,11,3.4545454545454546,0.131578947368421,20,0
3551,0.001062674970939663,0.0023704261389366904,0.0,0.0,8.0,4,3.5,0.0,75,0
3552,0.016989107067165627,0.044252671859433025,0.0018740777047659236,13.0,9.0,5,3.4,0.1176470588235294,16,0
3553,0.004411966249276254,0.005087571325061135,0.0,9.0,1.0,32,2.9375,0.3936170212765957,10,1
3554,0.03574203299280411,0.016958099356942303,0.0,41.0,19.0,10,1.2,0.3333333333333333,33,0
3555,0.1432643257488124,0.05401316683271443,0.011918872093541377,0.0,8.0,81,2.45679012345679,0.4020100502512563,4,0
3556,5.427055482305946e-05,3.962503396431482e-05,0.0,27.0,18.0,5,2.4,0.0,30,0
3557,0.010460830229208684,0.007380162575853636,0.0029487236613449847,41.0,0.0,10,1.9,0.2631578947368421,27,0
3558,0.20043482990715805,0.18606642287836245,0.0,0.0,8.0,24,2.4166666666666665,0.1724137931034483,14,0
3559,0.14822336656703192,0.05730770537089032,0.0012843329724969267,5.0,18.0,39,3.333333333333333,0.4230769230769231,8,0
3560,0.00035447177900372354,0.0006156032062313196,0.0,14.0,15.0,3,1.0,0.3333333333333333,5,0
3561,0.023940472983811762,0.0072952517887872464,0.0,5.0,8.0,24,3.625,0.425287356321839,13,0
3562,0.06326272259800032,0.019392208586178787,0.01614590022567565,5.0,11.0,24,10.416666666666666,0.692,13,0
3563,0.05413358709983057,0.04590843220722761,0.021157419906112637,13.0,8.0,19,2.3157894736842106,0.2045454545454545,17,0
3564,0.0020617473309921495,0.004521499411285209,0.008387480636714623,4.0,19.0,5,1.0,0.6,38,0
3565,0.00414561955505144,0.01362959650393986,0.0,13.0,9.0,1,1.0,0.0,0,1
3566,0.2292336496190104,0.0881161692781451,0.16592428726072744,11.0,2.0,60,1.9666666666666663,0.3559322033898305,5,0
3567,0.00048339017343191444,0.0010763857440449233,0.0,0.0,18.0,2,1.5,0.0,102,0
3568,0.02411010720771896,0.03395723892763337,0.06551513547091771,1.0,8.0,13,1.3846153846153846,0.1666666666666666,26,0
3569,0.006523765770265432,0.021164013676297434,0.0,20.0,8.0,2,2.5,1.0,52,1
3570,0.003150429812420465,0.009822762883796757,0.025435035030837095,22.0,19.0,14,2.142857142857143,0.1333333333333333,22,0
3571,0.002075710979457093,0.003530873562177339,0.006552719247433299,4.0,11.0,3,4.333333333333333,0.0769230769230769,33,0
3572,0.0007726494757883227,0.0025402477130694683,0.0,21.0,19.0,1,1.0,1.0,0,0
3573,0.009161255333202245,0.010596583189928448,0.00437066373803801,40.0,8.0,3,3.6666666666666665,0.1818181818181818,2,0
3574,0.005924542742273831,0.0055354757268363365,0.0,9.0,7.0,5,5.8,0.0,12,0
3575,0.0010019907797994751,0.003294255502219002,0.0,4.0,18.0,1,1.0,1.0,0,1
3576,0.000735932483986237,0.001317532379313468,0.0,36.0,18.0,2,3.0,0.0,95,0
3577,0.19119606857695834,0.04108974504121003,0.0,24.0,15.0,28,2.7142857142857144,0.3289473684210526,10,0
3578,0.07090238791172979,0.03547148129698397,0.05958518666076048,5.0,15.0,22,2.136363636363636,0.4680851063829787,15,0
3579,0.14910631767411314,0.041033137849832445,0.027573842593199324,22.0,11.0,51,1.6470588235294117,0.2857142857142857,6,0
3580,0.0036239197418729188,0.011914398605198804,0.0,2.0,9.0,1,1.0,0.0,0,0
3581,0.00011094729937851821,0.000298602934516801,0.0,0.0,19.0,1,2.0,1.0,0,1
3582,0.00029537162690024905,0.0009710963680826011,0.0,21.0,5.0,1,1.0,1.0,0,0
3583,0.008649800120315514,0.01796570736346345,0.0,40.0,5.0,2,1.0,0.0,100,1
3584,0.004858221898877383,0.005325321528847024,0.0,0.0,11.0,8,1.25,0.2,38,0
3585,0.03622712342552815,0.021288549497328137,0.001467809111425059,41.0,8.0,24,1.5833333333333333,0.0789473684210526,14,0
3586,0.22090067882830716,0.16344618920387644,0.423400546758894,11.0,9.0,42,2.1666666666666665,0.0439560439560439,8,0
3587,0.09673259794407142,0.02241276831808713,0.049502648609119806,0.0,21.0,77,3.3766233766233764,0.1538461538461538,4,0
3588,0.06693241590268958,0.045434346979440265,0.006708149747982417,9.0,18.0,28,4.857142857142857,0.7132352941176471,12,0
3589,0.0062431799425258115,0.008461359931165655,0.0,41.0,15.0,6,1.0,0.6666666666666666,35,0
3590,0.025699281457940232,0.034070453310388556,0.0,0.0,8.0,21,3.142857142857143,0.3939393939393939,14,0
3591,0.11795151968465295,0.07970717099900371,0.0,0.0,8.0,29,3.1379310344827585,0.4285714285714285,9,0
3592,0.0011083968803091537,0.003644087944932524,0.0,18.0,18.0,1,1.0,0.0,0,0
3593,0.01622008624601847,0.02770214428040938,0.0,36.0,18.0,3,4.333333333333333,1.0,4,0
3594,0.04540742596725609,0.0390518861516167,0.016276954610624315,5.0,8.0,14,2.5,0.2285714285714285,24,0
3595,0.013750577996689677,0.043399318449415816,0.0,22.0,8.0,1,2.0,1.0,0,1
3596,0.007490008060391247,0.008116056063762339,0.015045043392106855,5.0,22.0,11,2.363636363636364,0.3076923076923077,27,0
3597,0.24719429345460392,0.138720168010144,0.057648989177528885,0.0,17.0,59,3.457627118644068,0.5392156862745098,6,0
3598,0.012170296748234303,0.015319321166560998,0.0,5.0,15.0,23,3.130434782608696,0.3472222222222222,15,0
3599,0.0004282931634592653,0.0007995765782084955,0.0,17.0,18.0,2,2.0,0.5,51,1
3600,0.004403327210290698,0.0026676138936690516,0.0,0.0,18.0,17,2.3529411764705883,0.275,20,0
3601,0.11364338547245172,0.054675470971832264,0.0,13.0,8.0,27,2.6296296296296298,0.1267605633802817,8,0
3602,0.018895480830034905,0.02716437596232225,0.0,5.0,11.0,10,8.3,0.180722891566265,32,0
3603,0.09582222316116709,0.05871722443619237,0.006227704372760608,41.0,5.0,29,2.310344827586207,0.3880597014925373,12,0
3604,0.006680856815496044,0.0064051037043746034,0.0,18.0,8.0,5,2.4,0.25,31,1
3606,0.011421868434564426,0.0375517955801105,0.0,22.0,19.0,1,1.0,1.0,0,0
3607,0.018484185955042982,0.042833246535639885,0.0,11.0,3.0,3,1.0,0.0,31,0
3608,0.04736760540392679,0.026527545059324333,0.0,5.0,1.0,14,4.0,0.375,20,0
3609,0.016759752849792763,0.031197638347975724,0.026344552462380835,5.0,2.0,26,3.8846153846153846,0.6435643564356436,13,0
3610,0.0042737545388690824,0.012415372248890498,0.0,20.0,14.0,1,7.0,0.0,0,0
3611,0.0009125442276720023,0.0017618988316275698,0.0,26.0,10.0,1,2.0,1.0,0,0
3612,0.0009090145754706295,0.0029885766687800016,0.0,4.0,11.0,1,1.0,0.0,0,1
3613,0.030684644011783408,0.013510721402046915,0.005616728830129927,36.0,15.0,17,2.9411764705882355,0.06,20,0
3615,0.10976613140050612,0.043869158137849834,0.015726526193839917,5.0,11.0,31,4.483870967741935,0.4964028776978417,11,0
3616,0.0014118608805491356,0.004415360927452223,0.0,27.0,18.0,1,3.0,0.0,0,0
3617,7.317571636992473e-06,1.6274567521057872e-05,0.0,0.0,8.0,1,2.0,0.0,0,1
3618,0.0018555855112546468,0.002964801648401413,0.0,29.0,8.0,2,3.0,0.0,147,0
3619,0.13984478578276066,0.10122073408205778,0.011501332823094927,5.0,8.0,41,2.2195121951219514,0.1318681318681318,8,0
3620,0.10257477496089006,0.3211085386287474,0.8270155509133179,3.0,8.0,21,3.2857142857142856,0.5072463768115942,16,0
3621,0.004361272695647513,0.012525756272076803,0.0,22.0,8.0,2,1.5,0.6666666666666666,23,0
3622,0.017732589563299678,0.04440621886604474,0.0,5.0,2.0,4,2.0,0.25,84,0
3623,0.0015140227895093588,0.001691139842405579,0.0,0.0,6.0,9,2.111111111111111,0.4736842105263157,38,0
3624,0.02156297674113729,0.016658081242641065,0.04819629849995151,9.0,11.0,44,3.022727272727273,0.4962406015037593,8,0
3625,0.0007605970048568057,0.0025006226791051537,0.0,13.0,0.0,1,1.0,0.0,0,0
3626,0.018617624026070492,0.03514598994656281,0.0,18.0,22.0,8,1.375,0.3636363636363636,32,0
3627,0.05899330694866659,0.016168429037224888,0.08208198238104848,0.0,8.0,65,3.5384615384615383,0.3521739130434783,5,0
3628,0.008341385998085801,0.023767944479666694,0.0,20.0,8.0,3,1.3333333333333333,0.75,2,1
3630,0.04319529393021594,0.01561650892129336,0.0029487236613449847,0.0,3.0,25,2.88,0.3333333333333333,14,0
3631,0.004417316685479067,0.013009747758355221,0.0,4.0,9.0,1,2.0,1.0,0,1
3632,0.04071771913427084,0.04727125033964315,0.0,0.0,8.0,25,2.44,0.4754098360655737,13,0
3633,0.06975582343865286,0.010960567430486368,0.0,9.0,11.0,94,7.361702127659575,0.3106936416184971,3,0
3634,0.0565074762101334,0.08388478172267004,0.0,41.0,11.0,14,3.571428571428572,0.24,21,0
3635,0.06174241961024487,0.029994735531201883,0.0,32.0,0.0,24,1.75,0.3571428571428571,15,0
3636,0.020397472670882266,0.021364686169731,0.0,0.0,0.0,6,2.833333333333333,0.8235294117647058,46,1
3637,0.03599752815873665,0.020035775744950638,0.0,5.0,19.0,13,2.6923076923076925,0.5428571428571428,20,0
3639,0.002277572649744386,0.007397852323159133,0.0,6.0,3.0,2,1.0,0.5,15,0
3640,0.0009454302554994273,0.002506283398242913,0.0,34.0,0.0,2,5.0,0.4,2,1
3641,0.10008099389599596,0.1534776628022824,0.016355587241593514,0.0,8.0,29,2.4827586206896552,0.1388888888888889,11,0
3642,0.005677574699525335,0.01768267140657549,0.0,6.0,8.0,2,1.0,0.0,17,1
3643,0.09472019687263603,0.14094483063128338,0.0,5.0,8.0,13,2.3076923076923075,0.1333333333333333,25,0
3644,0.041506105693532594,0.0160905941490807,0.001352481252670233,5.0,6.0,18,3.4444444444444446,0.5967741935483871,15,0
3645,0.03662844918527814,0.01960731591341364,0.0,41.0,9.0,19,1.1578947368421053,0.2727272727272727,17,0
3646,0.01881868506793162,0.022494282673670863,0.03346604774049135,11.0,9.0,9,2.333333333333333,0.0952380952380952,35,0
3647,0.0009568801028843685,0.0024525065664342,0.0009435915716303951,14.0,7.0,4,1.0,0.0,7,0
3648,0.00021307046825360434,0.0007005139932977085,0.0,21.0,8.0,1,1.0,1.0,0,1
3649,0.0022249722230361225,0.007315064305769404,0.0,22.0,11.0,1,1.0,0.0,0,1
3650,0.01883937227339479,0.011226621229961053,0.011221400656844576,0.0,0.0,14,4.285714285714286,0.3833333333333333,12,0
3651,0.03244460607955817,0.048109036772031516,0.0,0.0,18.0,6,2.5,0.4666666666666667,42,0
3652,0.11321950437424416,0.07797499094284938,0.0,5.0,8.0,19,2.210526315789474,0.2857142857142857,18,0
3653,0.024330757819297708,0.07346905850919301,0.0,32.0,5.0,4,1.75,0.2857142857142857,18,0
3654,0.003531804428324896,0.005653643238837061,0.0,20.0,19.0,3,1.6666666666666667,0.0,52,0
3655,0.02228324531736646,0.03601491033420886,0.0,9.0,19.0,3,4.666666666666667,0.7857142857142857,106,0
3656,0.005206236997024938,0.004913504211575038,0.0,21.0,2.0,8,1.5,0.3333333333333333,37,1
3657,0.028407243540195186,0.0933947898741056,0.0,14.0,18.0,1,1.0,0.0,0,0
3658,0.12336548101818258,0.0834177723938049,0.03787471725016447,9.0,8.0,49,3.5306122448979598,0.4219653179190751,5,0
3659,0.1251965268377299,0.05111487863418169,0.0,9.0,9.0,30,7.4,0.1531531531531531,11,0
3660,0.027362333050517797,0.03673099130513541,0.008072950112837825,20.0,8.0,20,2.55,0.2549019607843137,16,0
3661,0.006477234623561968,0.00841607417806358,0.0,20.0,8.0,6,3.1666666666666665,0.2631578947368421,45,0
3662,0.19512782133978393,0.12009923240648492,0.0,0.0,11.0,46,2.347826086956522,0.324074074074074,7,0
3663,0.0005142100633853651,0.001607361199166742,0.0,33.0,19.0,1,3.0,0.0,0,1
3664,0.0020744024254702423,0.0035863486097273797,0.0,14.0,19.0,1,4.0,1.0,0,1
3665,0.010328537142919668,0.03395723892763337,0.0,3.0,8.0,1,1.0,0.0,0,1
3666,2.1522269520566121e-07,7.075898922199075e-07,0.0,0.0,11.0,1,1.0,0.0,0,1
3667,0.03955499574123787,0.08396969250973643,0.0026761305406517596,5.0,8.0,80,3.7,0.304054054054054,4,0
3668,0.09203167800866595,0.049318449415813786,0.07006167419355684,11.0,8.0,9,2.7777777777777777,0.64,37,0
3669,0.001387497671451855,0.002206265283941672,0.0,18.0,0.0,2,2.5,0.8,31,0
3670,0.08927835128671555,0.11462248664070283,0.0396206237664506,3.0,8.0,52,2.4423076923076925,0.4881889763779528,6,0
3671,4.140884655756916e-05,0.0001003362467167829,0.0,0.0,8.0,1,2.0,1.0,0,1
3672,0.03022053779184192,0.015942000271714517,0.007340618209744679,41.0,8.0,15,2.1333333333333333,0.125,23,0
3673,0.007060595738916912,0.01774493931709084,0.0,17.0,19.0,2,1.0,0.5,2,0
3674,0.001021231688750861,0.0012071483561271624,0.0,14.0,15.0,4,1.0,0.5,27,0
3675,0.013556528910238348,0.0013514966941400234,0.0,9.0,18.0,34,12.294117647058824,0.2105263157894736,10,1
3676,0.011976970810038866,0.011137464903541346,0.0,22.0,0.0,4,2.25,0.0,45,0
3677,0.006381352912847846,0.013663560818766416,0.0,0.0,19.0,3,2.333333333333333,0.8571428571428571,2,1
3678,0.053344068469192034,0.08545563128339824,0.0,22.0,11.0,10,2.3,0.0869565217391304,30,0
3679,0.005076242489120718,0.0052998482927271075,0.0,22.0,8.0,4,1.25,0.2,35,0
3680,0.14409406519673096,0.03891036817317272,0.0,0.0,8.0,36,3.083333333333333,0.4144144144144144,9,0
3681,0.00016572147530835894,0.0005448442170093289,0.0,36.0,5.0,1,1.0,0.0,0,0
3682,0.00025869767963720443,0.00076561226338194,0.0,9.0,11.0,2,1.0,0.0,94,0
3683,0.079251431533311,0.07821274114663526,0.06390342864481902,13.0,8.0,54,2.537037037037037,0.1386861313868613,6,0
3684,0.011878114721677002,0.007206944570238202,0.0,0.0,8.0,105,2.7523809523809524,0.2145328719723183,3,0
3685,0.047698471557720355,0.04946760936509374,0.0,21.0,11.0,6,3.0,0.2777777777777778,54,0
3686,0.012249584789148069,0.006538130604111946,0.0,5.0,10.0,40,7.1,0.1232394366197183,9,0
3687,0.0686775663445803,0.09848943709808894,0.0,0.0,18.0,11,12.272727272727272,0.3481481481481481,24,0
3688,0.046666104246719554,0.0688017955801105,0.0,5.0,19.0,14,3.071428571428572,0.2093023255813953,24,0
3689,0.00017088681999329479,0.00037219228330767135,0.0,20.0,8.0,1,2.0,0.0,0,0
3690,0.028852345596150013,0.020033285028530023,0.0,33.0,19.0,26,2.8846153846153846,0.9066666666666666,12,0
3691,0.16767426830213017,0.07131798523684449,0.030360058817207963,0.0,8.0,46,3.217391304347826,0.2702702702702703,7,0
3692,0.12952454762696813,0.051420557467620684,0.3825283536161836,36.0,9.0,35,1.6285714285714286,0.631578947368421,9,0
3693,0.060594141964514105,0.1018858685807445,0.0,0.0,8.0,23,4.434782608695652,0.5,10,0
3694,0.21557109770465985,0.13488644597409652,0.056457704818345514,5.0,17.0,55,2.709090909090909,0.3355704697986577,6,0
3695,0.00046186790391134836,0.0014491440992663706,0.0,6.0,15.0,1,2.0,0.0,0,1
3696,0.005382289161703168,0.014852311837695859,0.0,13.0,19.0,1,3.0,1.0,0,0
3697,0.014183950415755795,0.014597579476496692,0.010929935704718743,0.0,8.0,5,4.0,0.0,26,0
3698,0.03365538009152276,0.006538130604111946,0.003113852186380304,5.0,14.0,93,5.870967741935484,0.3278388278388278,3,0
3699,0.0073675033022801845,0.021899907164206138,0.0,22.0,2.0,3,1.6666666666666667,0.4,110,0
3700,0.05895163553042087,0.02142016121728104,0.0,5.0,9.0,38,2.736842105263158,0.3173076923076923,9,0
3701,0.09570091504124138,0.1608139548048184,0.0,5.0,2.0,34,2.5,0.3176470588235294,10,0
3702,0.03466121474865861,0.037976349515442445,0.03578151661376438,5.0,3.0,11,4.0,0.5227272727272727,22,0
3703,0.0004110753478428124,0.0007995765782084955,0.0,34.0,22.0,1,13.0,1.0,0,0
3704,0.004025086236828462,0.004175487953989674,0.0038661043559856468,3.0,19.0,7,1.5714285714285714,0.3636363636363636,47,0
3705,0.0031510023047897117,0.009747475319264558,0.0,9.0,3.0,1,6.0,1.0,0,1
3706,0.03590978617035521,0.026444332487999274,0.0,5.0,8.0,31,2.838709677419355,0.2727272727272727,11,0
3707,0.07161916988029662,0.031136219545331037,0.0,11.0,19.0,16,2.1875,0.0,20,0
3708,0.19026344837627757,0.12510896884340184,0.0,11.0,18.0,23,2.1739130434782608,0.24,14,0
3709,0.01849928597933861,0.014512668689430304,0.03261943641372297,0.0,8.0,44,2.409090909090909,0.2452830188679245,7,0
3710,0.006884070084309229,0.0033893555837333574,0.00813323512991421,5.0,19.0,27,2.740740740740741,0.3108108108108108,12,0
3711,0.04598766204907665,0.03170710307037406,0.0,9.0,19.0,37,2.621621621621621,0.2474226804123711,8,0
3712,0.001441561612487517,0.004556878905896205,0.0,4.0,19.0,1,2.0,0.0,0,0
3713,0.0830215262253137,0.10920942396522054,0.4142495432754684,0.0,15.0,76,3.289473684210526,0.368,4,0
3714,0.014224438109177884,0.01850347568155058,0.0,5.0,11.0,7,2.142857142857143,0.1333333333333333,37,1
3715,0.18720927476206087,0.03094007562720768,0.0,9.0,11.0,106,5.773584905660377,0.315359477124183,3,0
3716,0.003637689689912177,0.010114289919391358,0.019527103357351232,9.0,11.0,7,4.571428571428571,0.1875,48,0
3717,0.012618829453950708,0.015418383751471785,0.019396048972402567,5.0,2.0,3,6.666666666666667,0.6,11,1
3718,0.15332744595955053,0.05099352696766597,0.07598795348093551,5.0,8.0,37,3.5405405405405403,0.1145038167938931,9,0
3719,0.015306646691934414,0.04129353093016937,0.0,9.0,11.0,15,3.466666666666667,0.25,15,0
3720,0.007455895263201149,0.019164364640883978,0.0,28.0,11.0,3,1.3333333333333333,0.5,17,0
3721,0.00013834514847819884,0.00045483878271895654,0.0,9.0,8.0,1,1.0,1.0,0,1
3722,0.06652581718690705,0.01851762747939498,0.04130834213581952,5.0,18.0,51,3.0,0.2679738562091503,6,0
3723,0.018793658972933107,0.03844335884430758,0.0,23.0,7.0,4,1.5,0.0,10,0
3724,0.007939565226136832,0.02610299112399239,0.0,22.0,19.0,1,1.0,0.0,0,0
3725,0.009408675343610673,0.013940936056516619,0.0,5.0,19.0,5,3.6,0.0,47,0
3726,0.00018035661858234388,0.0005929603296802825,0.0,32.0,11.0,1,1.0,0.0,0,0
3727,0.003642859339051017,0.009757664613712524,0.0,21.0,23.0,2,1.0,0.0,17,0
3728,0.001027275142032236,0.001868037315460556,0.0,9.0,11.0,5,2.4,0.4166666666666667,42,0
3729,0.00020014419317955232,0.0006009702472602119,0.0,5.0,8.0,1,3.0,0.0,0,0
3730,0.004441120315568813,0.010076080065211483,0.0,41.0,8.0,2,2.5,0.0,136,1
3731,0.003187448115995838,0.01047940630377683,0.0,14.0,19.0,1,1.0,0.0,0,0
3732,0.01016739991101919,0.00787264514083869,0.0,39.0,10.0,4,3.0,0.4166666666666667,59,0
3733,0.012050318704564956,0.024050980436554657,0.0,8.0,8.0,2,1.0,0.0,16,1
3734,0.07174541951330426,0.03633474096549226,0.008570956775642756,5.0,2.0,46,2.347826086956522,0.1944444444444444,7,0
3735,0.1366789589387252,0.1620479915768499,0.013419444801203603,5.0,19.0,18,2.1666666666666665,0.3076923076923077,16,0
3736,0.005949779755513646,0.00551212526039308,0.0031128037513007147,9.0,0.0,19,1.947368421052632,0.1351351351351351,18,0
3737,0.006650897816323416,0.010878487002988858,0.0,13.0,9.0,2,2.5,0.8,2,1
3738,0.035237912569369985,0.010076080065211483,0.0,5.0,18.0,39,3.923076923076923,0.3202614379084967,8,0
3739,0.0002004928539457855,0.00017505773933520515,0.0,5.0,11.0,1,15.0,1.0,0,1
3740,0.0021137623519694535,0.006078197174169006,0.0,5.0,11.0,3,2.333333333333333,0.0,66,0
3741,0.0017092986453233591,0.004041470428403224,0.0,29.0,7.0,1,6.0,1.0,0,1
3742,0.0037058119773986727,0.008866101349515442,0.0012161846923236205,14.0,22.0,7,1.5714285714285714,0.2727272727272727,31,0
3743,0.02883803328691884,0.015200446064668053,0.0008387480636714624,22.0,22.0,28,2.2857142857142856,0.296875,10,0
3744,0.06375410183787827,0.04946760936509374,0.046269012714896425,5.0,14.0,34,2.676470588235294,0.6373626373626373,10,0
3745,0.02232569153731492,0.01722981387555475,0.0,22.0,19.0,17,2.294117647058824,0.2307692307692307,15,0
3746,0.021515554572475677,0.0314099153156417,0.0,0.0,8.0,5,3.0,0.0,34,0
3747,0.011608492338031158,0.005639491440992663,0.007312834680135562,5.0,11.0,29,3.103448275862069,0.2666666666666666,12,0
3748,0.09508094884988585,0.04890153745131782,0.0989775136886305,11.0,8.0,40,2.35,0.2872340425531915,8,0
3749,0.0018186317744878348,0.005739686169731002,0.0,4.0,9.0,1,2.0,0.0,0,0
3750,0.007604506534240658,0.010148254234217915,0.004770379612131442,22.0,15.0,4,1.25,0.0,42,1
3751,0.0007296049367471906,0.0022784394529481024,0.0,17.0,18.0,1,2.0,0.0,0,0
3752,0.048235753494031766,0.03990099402228059,0.07816083518338439,22.0,7.0,23,1.9565217391304348,0.1777777777777777,15,0
3753,6.456680856169828e-06,7.075898922199076e-06,0.0,0.0,18.0,2,1.0,1.0,70,1
3754,0.007360844312090521,0.010827540530749025,0.0,20.0,2.0,7,5.142857142857143,0.2777777777777778,37,0
3755,0.00011062446533570972,0.00021086178788153246,0.0,0.0,19.0,2,3.0,0.8333333333333334,75,1
3756,0.0016300966934876759,0.00535928584367358,0.0,4.0,6.0,1,1.0,0.0,0,1
3757,0.05492278720088021,0.04301438954804818,0.0,22.0,11.0,9,1.5555555555555556,0.9285714285714286,23,0
3758,0.007034428963633808,0.004048546327325423,0.0,5.0,19.0,8,3.625,0.0689655172413793,21,0
3759,0.03977579270424936,0.022519755909790776,0.0,0.0,8.0,17,3.235294117647059,0.4181818181818181,20,1
3760,0.266236198893095,0.05845966171542433,0.02458580261636974,22.0,15.0,60,1.9666666666666663,0.288135593220339,5,0
